"availability","brandGroupCode","brandImpl","colors","currency","discountPercentage","displayReference","familyName","id","imageUrl","kind","locale","name","oldPrice","position","price","productColor","reference","section","sectionName","subfamilyName","type"
"in_stock","zara","zara","1","USD","30","9207/319","WIND-JACKET","485415632","https://static.zara.net/assets/public/fd04/cf85/0e724a628af6/39fbc01ae6fe/09207319800-p/09207319800-p.jpg?ts=1761143502318&w={width}","Wear","en_US","CONTRAST COLLAR WOOL BALLOON BOMBER JACKET","11900","22","83.30","Black","C09207319800000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","9629/566","BLAZER","489951744","https://static.zara.net/assets/public/85fc/f83f/b30845d5bb58/3a24c266e400/09629566500-p/09629566500-p.jpg?ts=1762522639266&w={width}","Wear","en_US","SATIN BOMBER JACKET","8990","23","62.93","Green","C09629566500000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","4174/754","WIND-JACKET","482392065","https://static.zara.net/assets/public/65d1/fe3f/cd1244cfadac/53560fb8f3b7/04174754401-p/04174754401-p.jpg?ts=1760607908459&w={width}","Wear","en_US","INTERLOCK HIGH-NECK BOMBER JACKET","6990","24","48.93","Navy blue","C04174754401000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","1","USD","40","1966/241","WIND-JACKET","452737866","https://static.zara.net/assets/public/7248/8b8d/8ab54d739512/e678cb790c6b/01966241800-p/01966241800-p.jpg?ts=1754498539181&w={width}","Wear","en_US","100% SUEDE OVERSIZE JACKET ZW COLLECTION LIMITED EDITION","45900","25","275.40","Black","C01966241800016-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","3548/249","COAT","457195457","https://static.zara.net/assets/public/9972/3e8d/828e496bb6ef/8856b0299165/03548249733-p/03548249733-p.jpg?ts=1762856898311&w={width}","Wear","en_US","ZW COLLECTION FLEECE JACKET","16900","26","101.40","Cream","C03548249733000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","8362/404","BLAZER","465267032","https://static.zara.net/assets/public/cd03/7d0b/5cdc45bca18e/a695d521e0aa/08362404811-p/08362404811-p.jpg?ts=1755605192904&w={width}","Wear","en_US","ZW COLLECTION FLOWY BOMBER JACKET","14900","27","89.40","Light gray","C08362404811000-I2025","1","WOMAN","W.BLAZER","Product"
"in_stock","zara","zara","2","USD","40","3548/245","WIND-JACKET","456207059","https://static.zara.net/assets/public/c72d/eb45/03794a69b1af/a3a3720b8b24/03548245800-p/03548245800-p.jpg?ts=1762518554106&w={width}","Wear","en_US","ZW COLLECTION SHINY JACKET","12900","28","77.40","Black","C03548245800015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","9073/118","BLAZER","483036625","https://static.zara.net/assets/public/efed/7c1e/e95b40ac9d85/6971e64941bd/09073118704-p/09073118704-p.jpg?ts=1758885085388&w={width}","Wear","en_US","PUFF-SLEEVE FAUX SUEDE JACKET","10900","29","76.30","taupe brown","C09073118704000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","9198/651","BLAZER","485221608","https://static.zara.net/assets/public/6e97/46f6/c4714e60b24c/f7dc269457da/09198651712-p/09198651712-p.jpg?ts=1760624008912&w={width}","Wear","en_US","CONTRAST PIPING TEXTURED BOMBER JACKET","9990","30","69.93","Ecru","C09198651712000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","4387/286","BLAZER","471405523","https://static.zara.net/assets/public/7d81/bfc0/4cc143618223/62216efb7740/04387286401-p/04387286401-p.jpg?ts=1761906363228&w={width}","Wear","en_US","CROPPED BALLOON BOMBER JACKET","5990","31","41.93","Navy blue","C04387286401015-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","64","3548/242","WIND-JACKET","454901916","https://static.zara.net/assets/public/b3c5/cc7b/d672424a8af1/b582b4aae2c6/09246086049-000-p/09246086049-000-p.jpg?ts=1760093184590&w={width}","Wear","en_US","ZW COLLECTION FAUX SHEARLING DOUBLE-FACED JACKET","14900","32","53.64","Dark brown","C03548242716016-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","3","USD","30","3046/265","WIND-JACKET","457760834","https://static.zara.net/assets/public/64de/3d84/f71a4851be33/91f14400fd6b/03046267802-p/03046267802-p.jpg?ts=1757084874673&w={width}","Wear","en_US","SOFT ZIPPER JACKET","5990","33","41.93","Gray","C03046265802015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","9386/323","WIND-JACKET","493559473","https://static.zara.net/assets/public/55eb/c0ea/b69b49568aaa/89770504bcdc/09386323700-p/09386323700-p.jpg?ts=1762960928126&w={width}","Wear","en_US","WOOL BLEND BOMBER JACKET WITH HIGH NECK","12900","34","90.30","Brown","C09386323700000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","3548/247","WIND-JACKET","456842582","https://static.zara.net/assets/public/76b5/3d21/c63f4982a5bc/53ea3c3e2060/03548247800-p/03548247800-p.jpg?ts=1761302918580&w={width}","Wear","en_US","FAUX FUR COLLAR JACKET ZW COLLECTION","14900","35","89.40","Black","C03548247800016-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","1966/244","WIND-JACKET","452692985","https://static.zara.net/assets/public/9a83/b5b6/928042a1bbec/82741427f381/01966244700-p/01966244700-p.jpg?ts=1753803638729&w={width}","Wear","en_US","ZW COLLECTION LIMITED EDITION 100% SUEDE OVERSIZED JACKET","45900","36","275.40","Brown","C01966244700015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","4341/734","WIND-JACKET","462010788","https://static.zara.net/assets/public/7c5a/966c/904c467b926d/5e8f6b154ded/04341734774-p/04341734774-p.jpg?ts=1760628690294&w={width}","Wear","en_US","100% SUEDE OVERSIZED JACKET","26900","37","161.40","Rust","C04341734774015-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","3","USD","30","3046/265","WIND-JACKET","457760834","https://static.zara.net/assets/public/40d6/4134/932f4250ba5c/e1c844d92929/03046267712-p/03046267712-p.jpg?ts=1757427464479&w={width}","Wear","en_US","SOFT ZIPPER JACKET","5990","38","41.93","Ecru","C03046265712015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","58","3046/280","WIND-JACKET","461073158","https://static.zara.net/assets/public/94ba/e1c8/333147fca2d4/b1f65df83bca/03046280704-p/03046280704-p.jpg?ts=1757077685142&w={width}","Wear","en_US","FAUX SUEDE BELTED PEPLUM JACKET","6990","39","29.35","taupe brown","C03046280704015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","8695/750","WIND-JACKET","472183423","https://static.zara.net/assets/public/d504/6454/b505423c9184/e3ddf564b522/08695750800-p/08695750800-p.jpg?ts=1762250479428&w={width}","Wear","en_US","CONTRASTING HERRINGBONE LIMITED EDITION BOMBER JACKET","33900","40","203.40","Black","C08695750800016-I2025","1","WOMAN","ST. P-EXT-CORTA","Product"
"in_stock","zara","zara","2","USD","30","8372/229","WIND-JACKET","452724969","https://static.zara.net/assets/public/8ff2/30ec/579b40e080d1/7b8e4c45c04e/08372229401-p/08372229401-p.jpg?ts=1756471571126&w={width}","Wear","en_US","EMBROIDERED FAUX SUEDE BOMBER JACKET","8990","41","62.93","Navy blue","C08372229401000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","0155/248","WIND-JACKET","472973181","https://static.zara.net/assets/public/704d/1a0f/974c484993d7/21f4c36fdd58/00155248751-p/00155248751-p.jpg?ts=1758723799771&w={width}","Wear","en_US","ZW COLLECTION FAUX FUR COLLAR BOMBER JACKET","12900","42","77.40","Dark camel","C00155248751015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","6318/240","WIND-JACKET","459158566","https://static.zara.net/assets/public/2725/5716/fcf94e17a40e/d3c728a3ae90/06318240700-p/06318240700-p.jpg?ts=1755872188807&w={width}","Wear","en_US","FAUX SUEDE HOODED BOMBER JACKET","7990","43","55.93","Brown","C06318240700000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","1255/718","WIND-JACKET","480632534","https://static.zara.net/assets/public/34d7/bbc1/bf8540d4827a/a9f20336bdda/01255718800-p/01255718800-p.jpg?ts=1762863807210&w={width}","Wear","en_US","WOOL POCKET JACKET","9990","44","59.94","Black","C01255718800000-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5761/240","WIND-JACKET","452738838","https://static.zara.net/assets/public/2ffc/d95a/f2414ecb93eb/c7c88ec361d9/05761240756-001-p/05761240756-001-p.jpg?ts=1755674225535&w={width}","Wear","en_US","100% LEATHER BOMBER JACKET ZW COLLECTION LIMITED EDITION","52900","45","317.40","Mid-camel","C05761240756001-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","9195/595","BLAZER","484881847","https://static.zara.net/assets/public/ade5/a280/ed864295a9e6/8f1faca238e6/09195595505-p/09195595505-p.jpg?ts=1760432450293&w={width}","Wear","en_US","LARGE POCKET BOMBER JACKET","8990","46","62.93","Khaki","C09195595505000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","9284/527","BLAZER","486252569","https://static.zara.net/assets/public/b3fe/ebca/bf854e70aba8/41d941763f16/09284527802-p/09284527802-p.jpg?ts=1761143534788&w={width}","Wear","en_US","CROPPED PINSTRIPE BALLOON BOMBER JACKET","8990","47","62.93","Gray","C09284527802000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","0155/246","WIND-JACKET","456206579","https://static.zara.net/assets/public/c580/99f2/6d1a4266965f/8249ebb1d92f/00155246800-p/00155246800-p.jpg?ts=1759924926518&w={width}","Wear","en_US","ZW COLLECTION SHINY JACKET","14900","48","89.40","Black","C00155246800015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","58","4387/487","BLAZER","461991165","https://static.zara.net/assets/public/1b9a/8dd8/40ab418f841e/38deb9dd167f/04387487401-a1/04387487401-a1.jpg?ts=1757507637950&w={width}","Wear","en_US","BELTED PATCH POCKET JACKET","8990","49","37.75","Navy blue","C04387487401000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","5252/275","WIND-JACKET","455924431","https://static.zara.net/assets/public/323d/6d70/333441b8ad44/9aa2a600f43c/05252214400-p/05252214400-p.jpg?ts=1766072422857&w={width}","Wear","en_US","TRF DENIM JACKET WITH TABS","6990","50","41.94","Navy blue","C05252275401018-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","2893/149","COAT","455127820","https://static.zara.net/assets/public/cfea/f3f9/4b96490baa9f/43ab8b1c7657/02893149745-p/02893149745-p.jpg?ts=1757601344153&w={width}","Wear","en_US","100% WOOL FAUX FUR LAPEL JACKET","14900","51","104.30","Toffee","C02893149745000-I2025","1","WOMAN","KNIT COAT","Product"
"in_stock","zara","zara","2","USD","30","6318/256","WIND-JACKET","462153886","https://static.zara.net/assets/public/a56c/dc11/ddc44b719295/77c92552e310/06318256717-p/06318256717-p.jpg?ts=1756461284743&w={width}","Wear","en_US","FAUX SUEDE BOMBER JACKET","9990","52","69.93","Chocolate","C06318256717015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","4369/253","WIND-JACKET","458054339","https://static.zara.net/assets/public/0193/f9b9/9719404b9e5c/1a10e80c99b1/04369253717-p/04369253717-p.jpg?ts=1758723800707&w={width}","Wear","en_US","ZW COLLECTION RIBBED JACKET","12900","53","77.40","Chocolate","C04369253717015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","8779/158","CARDIGAN","454388310","https://static.zara.net/assets/public/f235/0d7a/579a47aa8057/f3b4a89f1196/08779158803-p/08779158803-p.jpg?ts=1759329550445&w={width}","Wear","en_US","SOFT BELTED JACKET","7990","54","55.93","Gray marl","C08779158803000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","1","USD","30","4968/224","WIND-JACKET","459136814","https://static.zara.net/assets/public/dd9e/59d7/7be040729eea/caa96ef21215/04968224712-p/04968224712-p.jpg?ts=1756317501339&w={width}","Wear","en_US","CROPPED FAUX SUEDE JACKET","5990","55","41.93","Ecru","C04968224712015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5216/260","WIND-JACKET","472100661","https://static.zara.net/assets/public/7877/8fe0/b4914b09bd95/e7f69f613f51/05216260407-p/05216260407-p.jpg?ts=1755774808387&w={width}","Wear","en_US","ZW COLLECTION DENIM PUFFER BOMBER JACKET","11900","56","71.40","Blue","C05216260407000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","4344/631","WIND-JACKET","468051908","https://static.zara.net/assets/public/c48d/5f0f/48f44298af6f/1f4559abca46/04344631700-p/04344631700-p.jpg?ts=1759313364780&w={width}","Wear","en_US","FAUX SUEDE STUDDED JACKET","9990","57","69.93","Brown","C04344631700000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","2","USD","40","8491/245","WIND-JACKET","452720115","https://static.zara.net/assets/public/f795/5c40/569c4bdb911d/12b1f345a0a8/08491245800-p/08491245800-p.jpg?ts=1757008751897&w={width}","Wear","en_US","ZW COLLECTION WOOL JACKET WITH ZIP","12900","58","77.40","Black","C08491245800015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","1966/248","WIND-JACKET","471493862","https://static.zara.net/assets/public/0542/e4d1/a89a4bbdb5e3/5bbb45d8d53a/01966248717-p/01966248717-p.jpg?ts=1761569138725&w={width}","Wear","en_US","SUEDE LEATHER BOMBER JACKET ZW COLLECTION LIMITED EDITION","41900","59","251.40","Chocolate","C01966248717000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","9287/121","BLAZER","486252891","https://static.zara.net/assets/public/0078/5994/eaa34c159200/22933f774135/09287121093-p/09287121093-p.jpg?ts=1760094486527&w={width}","Wear","en_US","METALLIC THREAD TEXTURED BOMBER JACKET","9990","60","69.93","Black / Ecru","C09287121093000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","6303/243","BLAZER","465580103","https://static.zara.net/assets/public/e303/ec42/fdc640669a97/9787f66db60e/06303243505-p/06303243505-p.jpg?ts=1758883298539&w={width}","Wear","en_US","ZW COLLECTION WOOL BLEND TEXTURED JACKET","12900","61","77.40","Khaki","C06303243505000-I2025","1","WOMAN","W.BLAZER","Product"
"low_on_stock","zara","zara","2","USD","40","8779/654","WAISTCOAT","472441076","https://static.zara.net/assets/public/6e08/d0c4/d55443b48d41/a85ba931124d/08779654706-p/08779654706-p.jpg?ts=1759765034325&w={width}","Wear","en_US","SOFT SHORT SLEEVE JACKET","4990","62","29.94","Mink","C08779654706000-I2025","1","WOMAN","C. BASIC T-SHIRT","Product"
"in_stock","zara","zara","1","USD","30","8372/295","WIND-JACKET","478960821","https://static.zara.net/assets/public/3088/5bef/0a1744a780da/70dd49f7e733/08372295700-p/08372295700-p.jpg?ts=1761303326345&w={width}","Wear","en_US","DIE-CUT HEM FAUX SUEDE JACKET","6990","63","48.93","Brown","C08372295700015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5601/814","WIND-JACKET","462015867","https://static.zara.net/assets/public/cdc0/1d6d/51384a3fb0e8/fff86b30ed2c/05601814700-p/05601814700-p.jpg?ts=1760514231468&w={width}","Wear","en_US","100% WASHED EFFECT LEATHER JACKET","35900","64","215.40","Brown","C05601814700016-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","3588/885","BLAZER","452746690","https://static.zara.net/assets/public/ba38/6a93/1dd44aed99af/b64663c29cee/03588885401-p/03588885401-p.jpg?ts=1754047181080&w={width}","Wear","en_US","CROPPED DOUBLE-BREASTED JACKET","8990","65","62.93","Navy blue","C03588885401015-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","8966/978","WIND-JACKET","484221307","https://static.zara.net/assets/public/1a98/1f79/fa204812baef/8e93f0c8287d/08966978405-p/08966978405-p.jpg?ts=1759241014806&w={width}","Wear","en_US","CONTRAST TOPSTITCHING JACKET","6990","66","48.93","Indigo","C08966978405000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","3046/417","BLAZER","478291460","https://static.zara.net/assets/public/44a2/0789/f5c84bee9b0e/7f17ffb06edb/03046417802-p/03046417802-p.jpg?ts=1760093543053&w={width}","Wear","en_US","REVERSIBLE FAUX LEATHER PIPING JACKET","7990","67","55.93","Gray","C03046417802015-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","6318/024","WIND-JACKET","498849327","https://static.zara.net/assets/public/4709/d5cf/4db9446b8843/e8913af4ca2e/06318024800-015-p/06318024800-015-p.jpg?ts=1763719472701&w={width}","Wear","en_US","FAUX FUR LAPEL BOMBER JACKET","9990","68","69.93","Black","C06318024800015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","9530/601","BLAZER","488380821","https://static.zara.net/assets/public/f7b1/8886/f5e04bb09d25/c7f40096e51e/09530601830-p/09530601830-p.jpg?ts=1762358150547&w={width}","Wear","en_US","METALLIC THREAD BOMBER JACKET","9990","69","69.93","Black gold","C09530601830000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","7522/271","COAT","462610515","https://static.zara.net/assets/public/c8d6/2993/3bb049e6975c/e6c5c47e3a09/07522271401-p/07522271401-p.jpg?ts=1758887163487&w={width}","Wear","en_US","WOOL BLEND BOMBER JACKET ZW COLLECTION","12900","70","77.40","Navy blue","C07522271401016-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","40","3548/245","WIND-JACKET","456207059","https://static.zara.net/assets/public/7bd6/a425/42004922aa8b/68f43e5d5c78/03548245716-1-p/03548245716-1-p.jpg?ts=1756292359356&w={width}","Wear","en_US","ZW COLLECTION SHINY JACKET","12900","71","77.40","Dark brown","C03548245716015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","6840/089","WIND-JACKET","459927161","https://static.zara.net/assets/public/ed21/11e7/17b4484aa428/417ae652cca5/T0609820001-p/T0609820001-p.jpg?ts=1749108345358&w={width}","Wear","en_US","ZIPPERED JACKET KATE MOSS X ZARA","12900","72","77.40","Black","C06840089800000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","9810/676","BLAZER","493590582","https://static.zara.net/assets/public/c8b1/3c5f/bc2a4dd79177/985ec6eac620/09810676707-p/09810676707-p.jpg?ts=1764325579304&w={width}","Wear","en_US","WRAP BOMBER JACKET","8990","73","62.93","taupe brown","C09810676707000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","3607/271","WIND-JACKET","456212409","https://static.zara.net/assets/public/8c08/59a6/904845a7a29d/d416d66b2112/03607271700-p/03607271700-p.jpg?ts=1758282337384&w={width}","Wear","en_US","CORDUROY COLLAR JACKET","9990","74","59.94","Brown","C03607271700000-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","2949/228","WIND-JACKET","478965694","https://static.zara.net/assets/public/50b0/a2b1/d24449aeb464/cbbeecb9e3aa/02949228700-p/02949228700-p.jpg?ts=1760522146389&w={width}","Wear","en_US","ELASTIC HEM HOODIE JACKET","7990","75","55.93","Brown","C02949228700015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","5063/888","CARDIGAN","480209018","https://static.zara.net/assets/public/1b80/3f18/fd4c448a8b56/bd15fc349f2a/05063888450-a1/05063888450-a1.jpg?ts=1761131994953&w={width}","Wear","en_US","CONTRAST COLLAR CORDUROY JACKET","6990","76","48.93","Beige","C05063888450000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","1","USD","40","4341/777","WIND-JACKET","477854778","https://static.zara.net/assets/public/ee41/d7de/fcf14a49b40a/8fa4fdafef73/04341777614-p/04341777614-p.jpg?ts=1760628699831&w={width}","Wear","en_US","100% SUEDE LEATHER JACKET","26900","77","161.40","Burnt orange","C04341777614000-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","3918/240","WIND-JACKET","465256628","https://static.zara.net/assets/public/c172/0d6b/20cc4e01b81a/0c939614b627/03918240515-p/03918240515-p.jpg?ts=1759752540835&w={width}","Wear","en_US","ZW COLLECTION FAUX FUR COLLAR BOMBER JACKET","11900","78","71.40","Olive green","C03918240515000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","6318/240","WIND-JACKET","459158566","https://static.zara.net/assets/public/642a/2aef/1c0e46e8b591/fb866ae0f67b/06318240704-p/06318240704-p.jpg?ts=1755868370067&w={width}","Wear","en_US","FAUX SUEDE HOODED BOMBER JACKET","7990","79","55.93","taupe brown","C06318240704000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","8372/292","WIND-JACKET","459925757","https://static.zara.net/assets/public/edb3/0148/ac2a4233ac8d/05334da0217e/08372292505-p/08372292505-p.jpg?ts=1755863362304&w={width}","Wear","en_US","EMBROIDERED FAUX SUEDE BOMBER JACKET","9990","80","69.93","Khaki","C08372292505000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","8091/427","WIND-JACKET","456848675","https://static.zara.net/assets/public/fbd2/613e/bb7248598ce3/21c5f2c05241/08091427717-000-p/08091427717-000-p.jpg?ts=1753809439544&w={width}","Wear","en_US","PLEATED JACKET WITH TABS ZW COLLECTION","14900","81","89.40","Chocolate","C08091427717000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5039/481","SWEATSHIRT","483540728","https://static.zara.net/assets/public/87f9/1397/f267415d8821/b3782e6c2d62/05039481922-p/05039481922-p.jpg?ts=1758879364185&w={width}","Wear","en_US","ZIPPERED JACKET","4990","82","29.94","Dark gray","C05039481922000-I2025","1","WOMAN","C. FANTASY SWEATSHIRT","Product"
"in_stock","zara","zara","1","USD","30","1478/390","BLAZER","463653316","https://static.zara.net/assets/public/c28d/5322/f4cc41518b73/4f8ce48b1876/01478390700-p/01478390700-p.jpg?ts=1757507627101&w={width}","Wear","en_US","CONTRAST STITCHING SHORT JACKET","7990","83","55.93","Brown","C01478390700000-I2025","1","WOMAN","B.BLAZER","Product"
